is_buy_order,price,system_id,type_id,volume_remain
False,49330000.0,30002053,15766,1
False,850900.0,30002053,23091,6
False,18500000.0,30002053,11200,2
False,510000.0,30002053,9455,1
False,697900000.0,30002053,43879,1
False,3112000.0,30002053,55341,3
False,949800.0,30002053,37450,12
False,130000.0,30002053,9846,116
False,450000.0,30002053,46001,1
False,797900000.0,30002053,43919,1
False,797900000.0,30002053,37146,1
False,666600000.0,30002053,43732,1
False,975000.0,30002053,10250,172
False,44900000.0,30002053,14112,2
False,797900000.0,30002053,37158,1
False,399800000.0,30002053,55025,1
False,797900000.0,30002053,43858,1
False,750000.0,30002053,9495,1
False,321700.0,30002053,10888,2
False,200.0,30002053,233,47081
False,1150.0,30002053,27333,5672
False,597900000.0,30002053,46492,1
False,124000000.0,30002053,47344,1
False,9500000.0,30002053,3339,5
False,3000.0,30002053,243,4209
False,2248000.0,30002053,31626,8
False,198900.0,30002053,7581,1
False,97450000.0,30002053,14127,1
False,597900000.0,30002053,46494,1
False,2445000.0,30002053,31165,13
False,1000000.0,30002053,55576,1
False,4744000.0,30002053,14011,3
False,250000.0,30002053,8115,40
False,3905000.0,30002053,31376,2
False,449000.0,30002053,2048,87
False,870800.0,30002053,47894,5
False,200.0,30002053,198,53760
False,99400.0,30002053,47256,96
False,2439000.0,30002053,55324,2
False,95000.0,30002053,20172,1
False,44480000.0,30002053,45788,1
False,309800.0,30002053,8337,39
False,13180000.0,30002053,31125,6
False,300000000.0,30002053,4349,2
False,6667000.0,30002053,55630,1
False,43450000.0,30002053,47356,1
False,49980000.0,30002053,46786,1
False,92210000.0,30002053,57387,1
False,499800.0,30002053,8819,1
False,2119000.0,30002053,31650,8
False,40000000.0,30002053,25954,3
False,55000.0,30002053,28700,500
False,189900000.0,30002053,244,5
False,3099.0,30002053,47935,5000
False,400000.0,30002053,7827,4
False,1500000.0,30002053,60435,1
False,39790000.0,30002053,45610,1
False,775900.0,30002053,1422,1
False,14020000.0,30002053,23128,1
False,5000.0,30002053,15625,47
False,314800.0,30002053,12528,30
False,995000.0,30002053,28578,1
False,1499000.0,30002053,33178,26
False,4889000.0,30002053,55307,1
False,5000000.0,30002053,11360,10
False,11000000.0,30002053,16457,2
False,54690000.0,30002053,45914,1
False,12000000.0,30002053,2403,6
False,35530000.0,30002053,31005,1
False,6000000.0,30002053,27931,4
False,28860000.0,30002053,19133,3
False,450000.0,30002053,11563,10
False,319.5,30002053,12777,232342
False,1500.0,30002053,15331,103
False,6999.0,30002053,19996,2000
False,4500000.0,30002053,27933,4
False,119.0,30002053,24497,24412
False,24980.0,30002053,11689,415
False,19890000.0,30002053,53367,1
False,5200000.0,30002053,46814,1
False,12800000.0,30002053,19147,5
False,647900.0,30002053,23089,14
False,11120000.0,30002053,55695,1
False,189900000.0,30002053,255,5
False,22000000.0,30002053,27176,1
False,20000000.0,30002053,2048,20
False,2399000.0,30002053,8105,16
False,10000000.0,30002053,3664,1
False,61000000.0,30002053,11194,1
False,2648000.0,30002053,31638,8
False,3500.0,30002053,62540,716
False,391.0,30002053,19974,1000
False,4549000.0,30002053,45758,2
False,78200000.0,30002053,17634,1
False,899000.0,30002053,55310,1
False,110.0,30002053,209,20171
False,4944.0,30002053,23047,5000
False,48800000.0,30002053,19343,2
False,177500000.0,30002053,13959,1
False,8889000.0,30002053,55633,1
False,115000.0,30002053,20411,8
False,675200000.0,30002053,43862,1
False,544000000.0,30002053,23805,1
False,442700.0,30002053,16469,2
False,10000.0,30002053,19948,13
False,535000.0,30002053,49743,47
False,2435000.0,30002053,26913,16
False,370000.0,30002053,7289,2
False,599900.0,30002053,8177,20
False,150000.0,30002053,1182,10
False,4310000.0,30002053,55559,1
False,29860000.0,30002053,33139,1
False,147000.0,30002053,434,81
False,783000.0,30002053,400,5
False,6500000.0,30002053,944,3
False,198200000.0,30002053,60759,1
False,1800000.0,30002053,3335,8
False,63160000.0,30002053,47352,1
False,912800.0,30002053,1236,1
False,2584000.0,30002053,2559,2
False,329000000.0,30002053,19353,1
False,1457000.0,30002053,21638,20
False,798000.0,30002053,3653,80
False,200000.0,30002053,19982,3
False,72000.0,30002053,9580,9
False,8900000.0,30002053,22881,1
False,2890.0,30002053,27351,2784
False,250.0,30002053,20043,48000
False,5344000.0,30002053,55345,1
False,2076000000.0,30002053,46491,1
False,234900000.0,30002053,22548,1
False,14710000.0,30002053,31772,1
False,6475000.0,30002053,3049,6
False,4000.0,30002053,44110,375
False,675700000.0,30002053,46488,1
False,20000.0,30002053,3697,560
False,54950.0,30002053,16345,1
False,5195000.0,30002053,56068,15
False,1468000.0,30002053,1952,7
False,1800000.0,30002053,56131,2
False,1600000.0,30002053,28286,1
False,22200000.0,30002053,13226,8
False,179800.0,30002053,7487,95
False,1410000.0,30002053,37849,100
False,1439000.0,30002053,56080,5
False,139000000.0,30002053,23801,1
False,34970.0,30002053,33334,134
False,20000.0,30002053,47896,2
False,265700000.0,30002053,37232,1
False,1800000.0,30002053,3334,6
False,58800000.0,30002053,16231,4
False,39890000.0,30002053,57168,1
False,32320000.0,30002053,19269,2
False,87090.0,30002053,15612,343
False,2700.0,30002053,27343,501
False,23650000.0,30002053,31414,3
False,249800.0,30002053,47868,24
False,940000.0,30002053,31011,97
False,9600000.0,30002053,46050,1
False,221000000.0,30002053,58893,1
False,77000000.0,30002053,15887,1
False,779600.0,30002053,7449,5
False,539400.0,30002053,11319,3
False,738400.0,30002053,34203,5
False,22550000.0,30002053,56069,2
False,2400000.0,30002053,25948,12
False,414.0,30002053,201,189192
False,826.2,30002053,21922,28309
False,90000.0,30002053,55331,1
False,9000000.0,30002053,12084,1
False,3000.0,30002053,14292,2
False,12490000.0,30002053,55761,17
False,339800.0,30002053,53987,15
False,168500000.0,30002053,22535,1
False,99000000.0,30002053,46859,1
False,228000.0,30002053,11301,23
False,10000000.0,30002053,17212,1
False,43500.0,30002053,3356,1
False,83900.0,30002053,31680,13
False,119400.0,30002053,31730,4
False,75000.0,30002053,31668,16
False,798000.0,30002053,10850,4
False,1000.0,30002053,3822,270
False,100000.0,30002053,55662,1
False,38000.0,30002053,62572,10000
False,89990000.0,30002053,55617,1
False,949.0,30002053,3685,1
False,988000.0,30002053,55309,1
False,120000000.0,30002053,20527,1
False,27800.0,30002053,62542,15
False,31600.0,30002053,62545,71
False,85000.0,30002053,5301,4
False,789900000.0,30002053,34160,1
False,2186000.0,30002053,2117,20
False,8746000.0,30002053,4147,2
False,622900.0,30002053,597,2
False,1998000.0,30002053,37546,20
False,2999000.0,30002053,61203,15
False,28000000.0,30002053,14001,1
False,5999000.0,30002053,44121,1
False,1890000.0,30002053,9417,8
False,74650.0,30002053,526,493
False,29990.0,30002053,16515,3
False,3997000.0,30002053,10842,3
False,598500.0,30002053,7997,3
False,869800.0,30002053,2404,1
False,169700.0,30002053,33466,8
False,120000000.0,30002053,20526,1
False,3999000.0,30002053,61215,8
False,750000.0,30002053,9251,1
False,2900000.0,30002053,43556,11
False,3850000.0,30002053,21222,13
False,110000.0,30002053,55577,1
False,298.5,30002053,12771,149719
False,209000000.0,30002053,27258,1
False,5999000.0,30002053,18805,2
False,547400000.0,30002053,34168,1
False,499.9,30002053,2506,50000
False,992000.0,30002053,31312,4
False,198900.0,30002053,14272,100
False,61470000.0,30002053,22456,4
False,49700000.0,30002053,19251,2
False,5001000.0,30002053,28231,1
False,44000.0,30002053,5631,48
False,188000.0,30002053,7001,1
False,187900.0,30002053,5599,2
False,8000000.0,30002053,34272,12
False,34740000.0,30002053,19271,1
False,849500.0,30002053,52308,96
False,894900.0,30002053,3162,2
False,695700.0,30002053,2032,10
False,659600.0,30002053,42526,20
False,2098000.0,30002053,27920,10
False,18620000.0,30002053,3699,2
False,318900.0,30002053,8335,8
False,15010.0,30002053,16641,39874
False,469300.0,30002053,6001,77
False,90000.0,30002053,9251,1
False,3202000.0,30002053,12054,3
False,99900000.0,30002053,18867,1
False,380000.0,30002053,31045,106
False,190000000.0,30002053,13922,2
False,200000.0,30002053,47893,4
False,139900000.0,30002053,19171,1
False,189900000.0,30002053,569,5
False,2160000.0,30002053,52307,50
False,328700.0,30002053,60276,260
False,40990000.0,30002053,19015,1
False,8998000.0,30002053,55029,1
False,5900000.0,30002053,55673,1
False,4840000.0,30002053,34208,12
False,47010.0,30002053,5399,12
False,184900000.0,30002053,968,1
False,11990000.0,30002053,11448,1
False,940200000.0,30002053,19327,1
False,23680000.0,30002053,19272,1
False,650000.0,30002053,54293,2
False,48500.0,30002053,399,16
False,550000.0,30002053,49743,25
False,3200000.0,30002053,55341,1
False,10000000.0,30002053,72832,2
False,189900000.0,30002053,245,5
False,508.9,30002053,1826,11672
False,711000000.0,30002053,3258,1
False,77990000.0,30002053,45744,1
False,1500000.0,30002053,24395,71
False,196800.0,30002053,33176,70
False,6000000.0,30002053,45890,1
False,50000000.0,30002053,72830,1
False,249.2,30002053,13856,84500
False,1717000000.0,30002053,28606,1
False,544100.0,30002053,31382,26
False,289800.0,30002053,11351,1
False,436400.0,30002053,11317,3
False,62210.0,30002053,4613,2
False,896600.0,30002053,5945,3
False,119800.0,30002053,11349,2
False,604800.0,30002053,11319,3
False,2999000.0,30002053,46368,20
False,89900000.0,30002053,19145,1
False,33490000.0,30002053,3893,1
False,20000000.0,30002053,14001,1
False,100000.0,30002053,31238,124
False,3242000.0,30002053,19243,1
False,372000.0,30002053,4477,1
False,590200000.0,30002053,48656,1
False,1000000.0,30002053,72821,2
False,2698000.0,30002053,24348,3
False,440000.0,30002053,11317,22
False,99390000.0,30002053,47366,1
False,220000.0,30002053,2020,73
False,3998000.0,30002053,12202,2
False,199800000.0,30002053,35894,1
False,74500000.0,30002053,19289,1
False,8000000.0,30002053,72865,1
False,225000000.0,30002053,23803,1
False,69880000.0,30002053,18686,2
False,141900000.0,30002053,11971,2
False,5000.0,30002053,24525,2840
False,129900000.0,30002053,19029,1
False,899.9,30002053,27327,15963
False,14020000.0,30002053,56864,1
False,3450.0,30002053,62537,548
False,260000.0,30002053,55622,1
False,5998000.0,30002053,14295,1
False,1598.0,30002053,27405,425109
False,4.9,30002053,2308,5455
False,199000000.0,30002053,41061,1
False,189800000.0,30002053,45537,1
False,124900.0,30002053,4027,32
False,13800000.0,30002053,45974,6
False,47990000.0,30002053,45742,1
False,2500000.0,30002053,43762,4
False,70000.0,30002053,11341,14
False,233900.0,30002053,11341,1
False,721000000.0,30002053,49923,1
False,320000.0,30002053,26090,5
False,2500000.0,30002053,43776,5
False,1949000.0,30002053,2446,68
False,1221.0,30002053,63727,1
False,12970000.0,30002053,34290,1
False,90000000.0,30002053,73456,1
False,1530000.0,30002053,2109,12
False,3870000.0,30002053,9127,6
False,150000.0,30002053,3357,12
False,190000000.0,30002053,19311,1
False,6300.0,30002053,2046,229
False,294900.0,30002053,9129,4
False,5000000.0,30002053,47187,1
False,9700.0,30002053,3359,32
False,270000000.0,30002053,2050,1
False,202900.0,30002053,5443,1
False,13900000.0,30002053,10188,1
False,418000.0,30002053,2048,16
False,5250.0,30002053,16275,128813
False,1931000.0,30002053,11084,4
False,47000000.0,30002053,37805,3
False,649900.0,30002053,8789,8
False,21000000.0,30002053,24658,6
False,48490000.0,30002053,19287,1
False,1600000.0,30002053,2993,1
False,841.9,30002053,2629,333333
False,100000.0,30002053,30309,2679
False,129800000.0,30002053,19183,1
False,200000.0,30002053,3358,28
False,749000.0,30002053,11219,51
False,1990000.0,30002053,23077,20
False,729000000.0,30002053,18696,1
False,21000000.0,30002053,24659,10
False,20000.0,30002053,3356,22
False,9000000.0,30002053,11433,4
False,51560.0,30002053,11399,3000
False,449600.0,30002053,12820,401
False,7500000.0,30002053,45743,1
False,993100.0,30002053,41490,84
False,1100.0,30002053,15331,81
False,125000.0,30002053,20419,1680
False,54900.0,30002053,31430,2
False,33800000.0,30002053,41215,4
False,783500000.0,30002053,19038,1
False,125000.0,30002053,30311,3000
False,49960000.0,30002053,19109,1
False,92920000.0,30002053,21496,3
False,135000.0,30002053,20171,989
False,119000.0,30002053,11227,932
False,1450000.0,30002053,25715,42
False,21630000.0,30002053,11192,1
False,399900000.0,30002053,24694,1
False,49990000.0,30002053,45973,1
False,24000000.0,30002053,41212,3
False,491700.0,30002053,2873,17
False,18530000.0,30002053,56854,1
False,99990.0,30002053,16297,1
False,10000.0,30002053,28362,88
False,142600000.0,30002053,37626,1
False,304900000.0,30002053,17715,1
False,4999000.0,30002053,10842,222
False,500000.0,30002053,9207,1
False,125000.0,30002053,20413,492
False,423500.0,30002053,2048,2
False,9998000.0,30002053,33981,2
False,1499000.0,30002053,57445,10
False,125000.0,30002053,20423,485
False,137900.0,30002053,5439,16
False,948.7,30002053,27361,25619
False,97300000.0,30002053,18821,2
False,7500000.0,30002053,44123,1
False,450000.0,30002053,42702,1
False,1530000.0,30002053,7287,7
False,11700000.0,30002053,33475,3
False,43900.0,30002053,501,484
False,10000.0,30002053,27315,214
False,89990000.0,30002053,31418,2
False,51300000.0,30002053,15729,4
False,59880000.0,30002053,18825,2
False,15900000.0,30002053,20895,8
False,109000.0,30002053,434,100
False,48000.0,30002053,55595,1
False,265000000.0,30002053,15755,2
False,29990000.0,30002053,53386,1
False,19800000.0,30002053,23787,1
False,2881000.0,30002053,12058,1
False,26680000.0,30002053,518,1
False,1556000.0,30002053,438,16
False,10000000.0,30002053,3943,1
False,184.9,30002053,24505,16446
False,210900000.0,30002053,45635,5
False,4176000.0,30002053,31876,3
False,1298000000.0,30002053,18883,1
False,62740.0,30002053,9744,1
False,59450.0,30002053,19939,1
False,17940.0,30002053,9670,1
False,6.0,30002053,32782,1169
False,45000000.0,30002053,15703,2
False,8999000.0,30002053,27074,1
False,50300000.0,30002053,45614,1
False,64730000.0,30002053,14108,1
False,1411000.0,30002053,27092,10
False,216900000.0,30002053,29988,1
False,12.88,30002053,35,1439500
False,1499000.0,30002053,59370,1
False,1100000.0,30002053,25622,11
False,50000.0,30002053,21087,1
False,25000000.0,30002053,34362,1
False,799.0,30002053,2510,100
False,28680000.0,30002053,14222,1
False,20000.0,30002053,27373,500
False,190.3,30002053,24497,44380
False,114000000.0,30002053,47258,3
False,2500.0,30002053,27381,18332
False,6721000.0,30002053,57447,11
False,87990000.0,30002053,19339,1
False,35000000.0,30002053,13237,5
False,34890000.0,30002053,13244,1
False,33990000.0,30002053,10228,4
False,39200000.0,30002053,34629,1
False,1899000.0,30002053,28270,1
False,27000.0,30002053,15611,4
False,525.0,30002053,2506,61302
False,2972000.0,30002053,31880,4
False,130000000.0,30002053,15893,1
False,14410000.0,30002053,15480,1
False,72940000.0,30002053,26412,1
False,784900.0,30002053,31358,17
False,16400000.0,30002053,19147,3
False,31000.0,30002053,55597,1
False,800.0,30002053,267,4869
False,404100.0,30002053,41517,9
False,522000.0,30002053,1306,5
False,9698000.0,30002053,44102,6
False,7894000.0,30002053,57447,5
False,7900.0,30002053,9608,9
False,199000.0,30002053,55306,1
False,1000000.0,30002053,64960,4
False,2023000.0,30002053,3504,10
False,237.8,30002053,12777,162750
False,53.33,30002053,12625,150000
False,42000000.0,30002053,53380,1
False,2323000.0,30002053,2281,37
False,99.79,30002053,24499,97000
False,61000000.0,30002053,34828,5
False,2443000.0,30002053,14080,1
False,25000.0,30002053,8583,191
False,2300000.0,30002053,47889,2
False,62990000.0,30002053,10208,1
False,1800000.0,30002053,653,18
False,242600.0,30002053,41155,7
False,470000.0,30002053,8869,1
False,99.96,30002053,2613,70336
False,3296000.0,30002053,15615,144
False,69990000.0,30002053,19337,1
False,333900000.0,30002053,24692,1
False,49700000.0,30002053,19277,2
False,397400000.0,30002053,54743,1
False,810.0,30002053,16274,46516
False,89.98,30002053,24473,46800
False,1000.0,30002053,11475,1139
False,110000.0,30002053,55696,1
False,1800000.0,30002053,28682,183
False,499900.0,30002053,8819,11
False,189900000.0,30002053,11289,10
False,139500000.0,30002053,23418,2
False,2619000.0,30002053,31360,26
False,67000000.0,30002053,35683,2
False,1615000.0,30002053,21096,5
False,189200000.0,30002053,23707,2
False,896500.0,30002053,8863,3
False,44900000.0,30002053,19343,1
False,900000.0,30002053,14057,1
False,1325000.0,30002053,60294,8
False,8000000.0,30002053,45739,1
False,160000000.0,30002053,33563,1
False,189900000.0,30002053,1808,2
False,2374000.0,30002053,15669,104
False,638000.0,30002053,32051,2
False,56920000.0,30002053,26328,1
False,188700000.0,30002053,14268,1
False,738800.0,30002053,60283,186
False,60000000.0,30002053,22464,1
False,3000000.0,30002053,31894,23
False,4517000.0,30002053,31376,2
False,49990000.0,30002053,12217,1
False,228400.0,30002053,4787,16
False,454100.0,30002053,41521,9
False,189900000.0,30002053,33178,2
False,1782000.0,30002053,653,1
False,1375000.0,30002053,3530,27
False,3000000.0,30002053,46371,4
False,8999000.0,30002053,19925,5
False,49990000.0,30002053,26342,1
False,1380000.0,30002053,3530,39
False,144500000.0,30002053,19029,1
False,695.0,30002053,24533,10000
False,63870000.0,30002053,18865,2
False,122000000.0,30002053,11978,1
False,117000000.0,30002053,22116,1
False,189900000.0,30002053,52694,1
False,30890000.0,30002053,41212,1
False,45000000.0,30002053,21510,3
False,1750.0,30002053,20,1963
False,95000000.0,30002053,28784,3
False,1246000.0,30002053,35774,1
False,29990000.0,30002053,632,1
False,49500000.0,30002053,14132,1
False,144500000.0,30002053,18945,1
False,19990000.0,30002053,12032,1
False,107.0,30002053,209,28657
False,53900000.0,30002053,33700,2
False,150700000.0,30002053,13937,1
False,334100.0,30002053,41523,3
False,189900.0,30002053,47927,2656
False,93490000.0,30002053,18941,1
False,1480000.0,30002053,9131,6
False,1164000.0,30002053,3841,189
False,9500.0,30002053,33195,8
False,74000.0,30002053,8537,5
False,11900000.0,30002053,23121,1
False,96490000.0,30002053,18933,1
False,240000.0,30002053,15614,131
False,1499000.0,30002053,7447,19
False,189800000.0,30002053,2589,1
False,3497000.0,30002053,31868,7
False,12000000.0,30002053,45734,1
False,189900.0,30002053,180,5000
False,54800000.0,30002053,37482,1
False,274900000.0,30002053,12021,1
False,75000000.0,30002053,22949,2
False,9200000.0,30002053,34753,1
False,11830000.0,30002053,14063,2
False,189900.0,30002053,20306,5000
False,199500000.0,30002053,48746,1
False,759800.0,30002053,56080,9
False,12000.0,30002053,6003,10
False,170000000.0,30002053,11989,2
False,29680000.0,30002053,41218,1
False,189900000.0,30002053,1246,2
False,721000000.0,30002053,45566,1
False,241000.0,30002053,18635,19
False,6750000.0,30002053,17912,7
False,59880000.0,30002053,42789,1
False,23540.0,30002053,17230,1
False,50010.0,30002053,21087,1
False,35.01,30002053,23159,83
False,3.06,30002053,21594,40
False,25.01,30002053,23160,22
False,969000.0,30002053,55670,1
False,50000000.0,30002053,31956,1
False,2525000.0,30002053,2559,6
False,347000000.0,30002053,642,1
False,174900.0,30002053,8001,100
False,990.0,30002053,24517,71955
False,4400.0,30002053,41032,11
False,35760000.0,30002053,14154,1
False,5000000.0,30002053,37608,2
False,34380000.0,30002053,12219,5
False,498.7,30002053,2400,4240
False,39900000.0,30002053,18837,5
False,100.0,30002053,3717,10
False,3990000.0,30002053,20849,10
False,189900.0,30002053,221,5000
False,160600000.0,30002053,27254,1
False,123000.0,30002053,16000,6
False,28820000.0,30002053,17526,1
False,71570000.0,30002053,18959,1
False,5000000.0,30002053,23083,8
False,471900.0,30002053,31588,17
False,876400.0,30002053,8863,12
False,1395000.0,30002053,57445,8
False,7500000.0,30002053,44120,1
False,990000.0,30002053,9417,1
False,219200000.0,30002053,11327,1
False,23990000.0,30002053,41212,1
False,189900.0,30002053,1824,5000
False,701400.0,30002053,1355,29
False,555000.0,30002053,585,1
False,219000000.0,30002053,19203,1
False,439.0,30002053,19994,2199
False,85000.0,30002053,15612,5
False,119500000.0,30002053,21470,1
False,553200.0,30002053,8903,2
False,6000000.0,30002053,574,3
False,198700.0,30002053,8785,51
False,329500000.0,30002053,19353,1
False,77970000.0,30002053,46927,1
False,1800000.0,30002053,56072,24
False,223.0,30002053,12785,10400
False,559900.0,30002053,19944,20
False,735000.0,30002053,11640,13
False,239900000.0,30002053,19550,1
False,189900000.0,30002053,2291,1
False,25000.0,30002053,25606,1095
False,3384000000.0,30002053,34328,1
False,846900.0,30002053,23093,5
False,686400.0,30002053,2032,61
False,349000.0,30002053,594,1
False,447.6,30002053,1830,33465
False,2499000.0,30002053,16533,1
False,3800.0,30002053,30371,4434
False,217900000.0,30002053,45635,5
False,1919000.0,30002053,12058,8
False,498000.0,30002053,566,70
False,5850000.0,30002053,2929,78
False,635000.0,30002053,31802,27
False,1288000.0,30002053,41054,29
False,185000000.0,30002053,15743,1
False,189900000.0,30002053,11297,2
False,20000000.0,30002053,49986,1
False,1999000.0,30002053,32876,83
False,3613000.0,30002053,16535,20
False,189500000.0,30002053,13891,7
False,16430000.0,30002053,56855,1
False,125000.0,30002053,20420,13
False,10000000.0,30002053,569,80
False,24490000.0,30002053,22909,6
False,4000000.0,30002053,61200,10
False,1460000.0,30002053,41056,33
False,198000000.0,30002053,48746,1
False,13500000.0,30002053,49985,1
False,489300.0,30002053,9415,39
False,474800.0,30002053,19937,39
False,508500.0,30002053,31155,29
False,8399000.0,30002053,49980,1
False,893200000.0,30002053,18698,1
False,15220000.0,30002053,19141,1
False,89990000.0,30002053,41478,1
False,400000.0,30002053,591,7
False,3629000.0,30002053,16535,4
False,184800000.0,30002053,27245,1
False,238900000.0,30002053,24639,1
False,240000000.0,30002053,24640,1
False,4476000.0,30002053,31376,12
False,10000000.0,30002053,568,120
False,1998000.0,30002053,17226,13
False,8499000.0,30002053,42702,2
False,197900.0,30002053,60285,82
False,2250.0,30002053,25598,6
False,142000000.0,30002053,53631,1
False,1039000.0,30002053,31055,13
False,237400.0,30002053,14274,100
False,34500000.0,30002053,48114,1
False,2000000.0,30002053,60279,7
False,199000.0,30002053,26253,2
False,310000.0,30002053,8117,42
False,38000000.0,30002053,27187,1
False,139000000.0,30002053,15764,1
False,8990000.0,30002053,3057,50
False,22490000.0,30002053,20593,8
